Filename	Subject	Verb
fr001_bg.txt	son père n’	monsieur
fr001_bg.txt	Monsieur Kishi	peut
fr001_bg.txt	on	propose
fr001_bg.txt	le fossé entre nous	semble
fr001_bg.txt	l'école	recommencé
fr001_bg.txt	Nous	âgée
fr001_bg.txt	mais tout à coup Julie semble...	âgée
fr001_bg.txt	Elle	parle
fr001_bg.txt	Nicolas entra	jouant
fr001_bg.txt	Stéphane	rentra
fr001_bg.txt	Nicolas	a
fr001_bg.txt	Ils	vont
fr001_bg.txt	Je	crétin
fr001_bg.txt	On	va
fr001_bg.txt	Je	sais
fr001_bg.txt	Je	pensais
fr001_bg.txt	on	allait
fr001_bg.txt	Il	approuva
fr001_bg.txt	on	emmené
fr001_bg.txt	Je	dit
fr001_bg.txt	Papa	maison
fr001_bg.txt	Mélanie	murmura
fr001_bg.txt	Je	fis
fr001_bg.txt	” Mélanie et moi	avons
fr001_bg.txt	qui	l’
fr001_bg.txt	Nous	communiquons
fr001_bg.txt	je	regarde
fr001_bg.txt	je	plonge
fr001_bg.txt	nous	parlons
fr001_bg.txt	elle	rapportait
fr001_bg.txt	nous	tournions
fr001_bg.txt	Nicolas	semblaient
fr001_bg.txt	Je	demande
fr001_bg.txt	ce qu’	veut
fr001_bg.txt	elle	veut
fr001_bg.txt	elle	a
fr001_bg.txt	Je	décidai
fr001_bg.txt	je	fis
fr001_bg.txt	nous	demander
fr001_bg.txt	” Maman	fit
fr001_bg.txt	Elle	savait
fr001_bg.txt	elle	savait
fr001_bg.txt	nous	savions
fr001_bg.txt	Annick m’	appelée
fr001_bg.txt	elle	pourrait
fr001_bg.txt	Entraînement de rugby”	coupa
fr001_bg.txt	nous	désolés
fr001_bg.txt	Je	vois
fr001_bg.txt	Julie	avait
fr001_bg.txt	Elle	appela
fr001_bg.txt	Elles	avaient
fr001_bg.txt	elle	d’
fr001_bg.txt	C’	bête
fr001_bg.txt	la pizza de maman refroidisse	devait
fr001_bg.txt	elle	devait
fr001_bg.txt	C’	bête
fr001_bg.txt	Sébastien soit	penser
fr001_bg.txt	il	cause
fr001_bg.txt	C’	idée
fr001_bg.txt	sitters	vint
fr001_bg.txt	Je	fis
fr001_bg.txt	je	compris
fr001_bg.txt	monsieur Redmont	l’
fr001_bg.txt	Ça	facilité
fr001_bg.txt	Je	mis
fr001_bg.txt	Je	comptai
fr001_bg.txt	J’	ajoutai
fr001_bg.txt	On	verrait
fr001_bg.txt	je	fis
fr001_bg.txt	Je	mis
fr001_bg.txt	Nous	dirions
fr001_bg.txt	on	pourrait
fr001_bg.txt	Nous	tiendrions
fr001_bg.txt	elle	pourrait
fr001_bg.txt	L'une	disponible
fr001_bg.txt	d'entre nous	disponible
fr001_bg.txt	L'astuce	possibilité
fr001_bg.txt	nos clients	auraient
fr001_bg.txt	Je	décidai
fr001_bg.txt	nous	ferions
fr001_bg.txt	J'	espérais
fr001_bg.txt	Julie	aiderait
fr001_bg.txt	on	mettrait
fr001_bg.txt	Elle	saurait
fr001_bg.txt	Je	regardai
fr001_bg.txt	Je	devenais
fr001_bg.txt	je	pouvais
fr001_bg.txt	Monsieur Moreau	dirait
fr001_bg.txt	je	aurais
fr001_bg.txt	Je	soupirai
fr001_bg.txt	Je	savais
fr001_bg.txt	c’	elle
fr001_bg.txt	aucun de mes frères	prend
fr001_bg.txt	ils	débarquent
fr001_bg.txt	Elle	ferma
fr001_bg.txt	ça	école
fr001_bg.txt	Elle	sent
fr001_bg.txt	nous	élever
fr001_bg.txt	C'est elle	dit
fr001_bg.txt	qui	l’
fr001_bg.txt	nous	l’
fr001_bg.txt	J'	aimerais
fr001_bg.txt	elle	sente
fr001_bg.txt	Ce	faute
fr001_bg.txt	papa	parti
fr001_bg.txt	Maman dit qu’	veut
fr001_bg.txt	elle	veut
fr001_bg.txt	Elle	a
fr001_bg.txt	ça	plaît
fr001_bg.txt	Elle	fière
fr001_bg.txt	elle	sent
fr001_bg.txt	mon père	conduit
fr001_bg.txt	Il	cherché
fr001_bg.txt	nous	voir
fr001_bg.txt	il	oublié
fr001_bg.txt	Je	marquai
fr001_bg.txt	j'	avais
fr001_bg.txt	as	fait
fr001_bg.txt	On	peut
fr001_bg.txt	je	m’
fr001_bg.txt	Elle	lut
fr001_bg.txt	Je	lui
fr001_bg.txt	Fin”	pouvait
fr001_bg.txt	Elle	sourit
fr001_bg.txt	elle	l’
fr001_bg.txt	elle	quitta
fr001_bg.txt	Je	sortis
fr001_bg.txt	Elle	fit
fr001_bg.txt	elle	prête
fr001_bg.txt	je	envoyai
fr001_bg.txt	NOUS	AURONS
fr001_bg.txt	Mélanie	répondit
fr001_bg.txt	Cette fois	raccourcis
fr001_bg.txt	je	raccourcis
fr001_bg.txt	on	éteignit
fr001_bg.txt	nous	décidé
fr001_bg.txt	je	n’
fr001_bg.txt	Je	voulais
fr001_bg.txt	je	sors
fr001_bg.txt	Elle l’	aimait
fr001_bg.txt	Je	demande
fr001_bg.txt	Je	demande
fr001_bg.txt	Je	peux
fr001_bg.txt	je	n’
fr001_bg.txt	Je	crains
fr001_bg.txt	je	sympa
fr001_bg.txt	Dieu	sait
fr001_bg.txt	Nous	heureux
fr001_bg.txt	nous	sommes
fr001_bg.txt	il	doit
fr001_bg.txt	Je	secouai
fr001_bg.txt	Yvan m’	demandé
fr001_bg.txt	je	n’
fr001_bg.txt	Je	veux
fr001_bg.txt	je	refuse
fr001_bg.txt	“c’	toi
fr001_bg.txt	Sa voix
	sonnait
fr001_bg.txt	j’avais	signé
fr001_bg.txt	elle	vint
fr001_bg.txt	je	savais
fr001_bg.txt	je	glissai
fr001_bg.txt	Je	pensai
fr001_bg.txt	je	souvins
fr001_bg.txt	je	repris
fr001_bg.txt	Je	remis
fr001_bg.txt	il	lirait
fr001_bg.txt	toute la classe	était
fr001_bg.txt	Il	compta
fr001_bg.txt	ce	tout
fr001_bg.txt	on	a
fr001_bg.txt	Il	faisait
fr001_bg.txt	Mélanie	signe
fr001_bg.txt	Elles	marrantes
fr001_bg.txt	elles	aiment
fr001_bg.txt	chez qui	vas
fr001_bg.txt	Sébastien	vient
fr001_bg.txt	Il	pourra
fr001_bg.txt	Je	pourrais
fr001_bg.txt	Ils	pourraient
fr001_bg.txt	La ponctualité	importante
fr001_bg.txt	Je	arrivée
fr001_bg.txt	Mes clients	apprécient
fr001_bg.txt	Je	laissai
fr001_bg.txt	Mathieu	a
fr001_bg.txt	Sébastien	jeta
fr001_bg.txt	il	va
fr001_bg.txt	je	joue
fr001_bg.txt	Je	tapotai
fr001_bg.txt	Il	montra
fr001_bg.txt	Les deux garçons	partirent
fr001_bg.txt	-elle	dit
fr001_bg.txt	Je	souris
fr001_bg.txt	“Désolée pour Sébastien mais on dirait que
ça	va
fr001_bg.txt	Je	n’
fr001_bg.txt	Je	sûre
fr001_bg.txt	ça	passera
fr001_bg.txt	Il	vaut
fr001_bg.txt	Mathieu s’	habitue
fr001_bg.txt	Je	soupirai
fr001_bg.txt	Madame Bourguignon	donna
fr001_bg.txt	J’	rendez-vous
fr001_bg.txt	Je	serai
fr001_bg.txt	elle	partie
fr001_bg.txt	Les Levêque	habitaient
fr001_bg.txt	Elle	traînait
fr001_bg.txt	On	emmené
fr001_bg.txt	Ils	mis
fr001_bg.txt	Mélanie m’	dit
fr001_bg.txt	Je	pensais
fr001_bg.txt	nous	pourrions
fr001_bg.txt	qui	font
fr001_bg.txt	Je	courus
fr001_bg.txt	ça te	fait
fr001_bg.txt	Il	montra
fr001_bg.txt	Il	opina
fr001_bg.txt	Nous	ferions
fr001_bg.txt	-je	répondis
fr001_bg.txt	je	donnai
fr001_bg.txt	Sébastien	jouèrent
fr001_bg.txt	lui	jouèrent
fr001_bg.txt	sa mère	rentra
fr001_bg.txt	Madame Bourguignon	paya
fr001_bg.txt	je	courus
fr001_bg.txt	Ces temps derniers	sentais
fr001_bg.txt	je	sentais
fr001_bg.txt	cette année	mette
fr001_bg.txt	elle	mette
fr001_bg.txt	Elle	portait
fr001_bg.txt	on	dit
fr001_bg.txt	les garçons	venaient
fr001_bg.txt	les garçons	disaient
fr001_bg.txt	Efà	moment
fr001_bg.txt	ils	sortaient
fr001_bg.txt	“C’	malabar
fr001_bg.txt	ils	riaient
fr001_bg.txt	les garçons	faisaient
fr001_bg.txt	nous	crachaient
fr001_bg.txt	nous	levions
fr001_bg.txt	je	n’
fr001_bg.txt	Je	sonnai
fr001_bg.txt	qui	vint
fr001_bg.txt	Elle	portait
fr001_bg.txt	Ses longs cheveux noirs	coiffés
fr001_bg.txt	Je	sentis
fr001_bg.txt	je	bronchai
fr001_bg.txt	Je	remarquai
fr001_bg.txt	elle	maquillée
fr001_bg.txt	Elle	avait
fr001_bg.txt	je	veux
fr001_bg.txt	Ton	visage
fr001_bg.txt	Julie	dit
fr001_bg.txt	Julie	a
fr001_bg.txt	Elle	magnifique
fr001_bg.txt	elle	a
fr001_bg.txt	je	montrai
fr001_bg.txt	j’	ai
fr001_bg.txt	Je	hochai
fr001_bg.txt	Les parents de Julie	conservateurs
fr001_bg.txt	Ils	comprennent
fr001_bg.txt	Ils	participent
fr001_bg.txt	Julie	fait
fr001_bg.txt	je	demandai
fr001_bg.txt	Je	savais
fr001_bg.txt	Je	saluai
fr001_bg.txt	où	veux
fr001_bg.txt	Laurence	sœur
fr001_bg.txt	Elle	a
fr001_bg.txt	Elle	première
fr001_bg.txt	Laurence	pur
fr001_bg.txt	Une personne	moyenne
fr001_bg.txt	on	intelligent
fr001_bg.txt	elle	a
fr001_bg.txt	ça	dégoûte
fr001_bg.txt	La plupart du temps	dégoûte
fr001_bg.txt	elle	dégoûte
fr001_bg.txt	Elle	reprend
fr001_bg.txt	je	dis:“Pas
fr001_bg.txt	il	pleut
fr001_bg.txt	Pas de bol n’	français
fr001_bg.txt	Je	sûre
fr001_bg.txt	Julie	consacre
fr001_bg.txt	Laurence n’	là
fr001_bg.txt	je	parle
fr001_bg.txt	Les yeux de Julie s’	allumèrent
fr001_bg.txt	on	sonna
fr001_bg.txt	-nous	Explique
fr001_bg.txt	-je	commençai
fr001_bg.txt	Je	racontai
fr001_bg.txt	que maman	dû
fr001_bg.txt	ça	pris
fr001_bg.txt	Alors j’	pensé
fr001_bg.txt	on	pourrait
fr001_bg.txt	nous	sommes
fr001_bg.txt	Nous	pourrions
fr001_bg.txt	Nous	réunirions
fr001_bg.txt	ils	joindraient
fr001_bg.txt	“Bon	”
fr001_bg.txt	-nous	pouvons
fr001_bg.txt	qui	peut
fr001_bg.txt	Je	peux
fr001_bg.txt	D’	

fr001_bg.txt	nous	ferons
fr001_bg.txt	je	connais
fr001_bg.txt	C’	nouvelle
fr001_bg.txt	Elle	vient
fr001_bg.txt	Elle	appelle
fr001_bg.txt	on	rencontre
fr001_bg.txt	elle	plaira
fr001_bg.txt	Elle	vient
fr001_bg.txt	je	peux
fr001_bg.txt	Elle	ouvrait
fr001_bg.txt	Je	demande
fr001_bg.txt	sa famille	partie
fr001_bg.txt	-elle	dit
fr001_bg.txt	je	contente
fr001_bg.txt	elle	soit
fr001_bg.txt	Sophie	cool
fr001_bg.txt	on	jeta
fr001_bg.txt	On	pourrait
fr001_bg.txt	je	prise
fr001_bg.txt	On	mit
fr001_bg.txt	le club des baby-sitters	débuta
fr001_bg.txt	je	sonnai
fr001_bg.txt	elle	portait
fr001_bg.txt	Je	notai
fr001_bg.txt	elle	n’
fr001_bg.txt	Mes parents	dit
fr001_bg.txt	-elle	dit
fr001_bg.txt	Je	mis
fr001_bg.txt	Mimi à la maison et elle s’	fiche
fr001_bg.txt	elle	dit
fr001_bg.txt	elle	plaira
fr001_bg.txt	Elle	baissa
fr001_bg.txt	-elle	dit
fr001_bg.txt	Il	m’
fr001_bg.txt	Julie m’	dit
fr001_bg.txt	C’	idée
fr001_bg.txt	“Valérie	espère
fr001_bg.txt	j'	espère
fr001_bg.txt	Elle	signifie
fr001_bg.txt	j’	étais
fr001_bg.txt	Je	compris
fr001_bg.txt	Laurence	insupportable
fr001_bg.txt	je	trouvais
fr001_bg.txt	on	sonna
fr001_bg.txt	“C’	Mélanie
fr001_bg.txt	Je	vais
fr001_bg.txt	Je	descendis
fr001_bg.txt	On	précipita
fr001_bg.txt	on	salua
fr001_bg.txt	-elle	dit
fr001_bg.txt	Je	regardai
fr001_bg.txt	je	compris
fr001_bg.txt	elle	amies
fr001_bg.txt	Elle	portait
fr001_bg.txt	Elle	jolie
fr001_bg.txt	ils	venaient
fr001_bg.txt	Je	lançai
fr001_bg.txt	Elle et moi	portions
fr001_bg.txt	nous	portions
fr001_bg.txt	Mélanie	avait
fr001_bg.txt	Nous	avions
fr001_bg.txt	“Julie qu’est-ce	dit
fr001_bg.txt	Nous	vivions
fr001_bg.txt	J’	avais
fr001_bg.txt	Les gens	m’
fr001_bg.txt	Elle	interrompit
fr001_bg.txt	-on	pouvait
fr001_bg.txt	un qui	a
fr001_bg.txt	Je	connais
fr001_bg.txt	Mes parents m’	achètent
fr001_bg.txt	je	dois
fr001_bg.txt	elle	grande
fr001_bg.txt	elle	veut
fr001_bg.txt	Sophie	regardait
fr001_bg.txt	Elle	mit
fr001_bg.txt	Mon père	changé
fr001_bg.txt	-elle d’un air dégagé	dit
fr001_bg.txt	Paris	habitais
fr001_bg.txt	je	n’
fr001_bg.txt	“Raconte-moi comment c’	vie
fr001_bg.txt	qui	rendait
fr001_bg.txt	je	sais
fr001_bg.txt	nous	avons
fr001_bg.txt	nous	devrions
fr001_bg.txt	ça	veut
fr001_bg.txt	Je	lançai
fr001_bg.txt	Je	savais
fr001_bg.txt	elle	tira
fr001_bg.txt	Nous	devons
fr001_bg.txt	-elle	dit
fr001_bg.txt	elle	jeta
fr001_bg.txt	le fit	passer
fr001_bg.txt	-elle	dit
fr001_bg.txt	Ça	fait
fr001_bg.txt	J’	plein
fr001_bg.txt	Mes parents	n’
fr001_bg.txt	Elle	dit
fr001_bg.txt	elle	avait
fr001_bg.txt	Je	régime
fr001_bg.txt	je	connaissais
fr001_bg.txt	Ça	regarde
fr001_bg.txt	ce n’	raisonnable
fr001_bg.txt	on	n’
fr001_bg.txt	qui	dit
fr001_bg.txt	Ta mère	sait
fr001_bg.txt	elle	”
fr001_bg.txt	je	parie
fr001_bg.txt	elle	l’
fr001_bg.txt	on	frappa
fr001_bg.txt	“Mélanie” appela Laurence “ton père	vient
fr001_bg.txt	Je	retard
fr001_bg.txt	Nous	n’
fr001_bg.txt	On	voit
fr001_bg.txt	Julie	passait
fr001_bg.txt	elle	joue
fr001_bg.txt	on	retrouvera
fr001_bg.txt	Je	portai
fr001_bg.txt	Mélanie	leva
fr001_bg.txt	Et Julie	accompagna
fr001_bg.txt	on	avait
fr001_bg.txt	je	détestais
fr001_bg.txt	nous	n’
fr001_bg.txt	nous	connaissions
fr001_bg.txt	elles	puissent
fr001_bg.txt	ça	dépassait
fr001_bg.txt	Nous	sautions
fr001_bg.txt	vous	”
fr001_bg.txt	nous	cria
fr001_bg.txt	Je	tirai
fr001_bg.txt	deux inti
tulé PUBLICITE	”
fr001_bg.txt	les professeurs	l’
fr001_bg.txt	Je	pense
fr001_bg.txt	les prospectus	moyen
fr001_bg.txt	Nous	pouvons
fr001_bg.txt	ma mère	fera
fr001_bg.txt	nous	distribuerons
fr001_bg.txt	-ce	est
fr001_bg.txt	ce n’	loin
fr001_bg.txt	Je	pense
fr001_bg.txt	je	lui
fr001_bg.txt	nous	avons
fr001_bg.txt	on	trouve
fr001_bg.txt	Nous	pourrions
fr001_bg.txt	Je	sais
fr001_bg.txt	Julie	dit
fr001_bg.txt	Je	sais
fr001_bg.txt	je	bonne
fr001_bg.txt	Laurence	dessiner
fr001_bg.txt	nous	allons
fr001_bg.txt	Nous	club
fr001_bg.txt	Nous	devons
fr001_bg.txt	Que pourrions	utiliser
fr001_bg.txt	Ça	pourrait
fr001_bg.txt	elle	rit
fr001_bg.txt	On	riait
fr001_bg.txt	qu’	pouvait
fr001_bg.txt	on	pouvait
fr001_bg.txt	on	faisait
fr001_bg.txt	-nous	dit
fr001_bg.txt	Ce	”
fr001_bg.txt	nous	sommes
fr001_bg.txt	on	peut
fr001_bg.txt	Julie	comprend
fr001_bg.txt	Je	pourrais
fr001_bg.txt	Julie	susceptible
fr001_bg.txt	nous	décidé
fr001_bg.txt	nous	travaillé
fr001_bg.txt	Nous	téléphoné
fr001_bg.txt	nous	connaissions
fr001_bg.txt	nous	écrit
fr001_bg.txt	L’annonce	paraîtrait
fr001_bg.txt	Nous	brûlions
fr001_bg.txt	Sophie	eu
fr001_bg.txt	Nous	devrions
fr001_bg.txt	comme ça on	fera
fr001_bg.txt	Julie	dit
fr001_bg.txt	je	nomme
fr001_bg.txt	le club c’	idée
fr001_bg.txt	Je	”
fr001_bg.txt	Mélanie	dit
fr001_bg.txt	Je	souris
fr001_bg.txt	Elle	risque
fr001_bg.txt	nous	serons
fr001_bg.txt	Je	”
fr001_bg.txt	Mélanie	racla
fr001_bg.txt	je	serai
fr001_bg.txt	les chiffres	aime
fr001_bg.txt	Nous	n’
fr001_bg.txt	Julie	prit
fr001_bg.txt	le fit	passer
fr001_bg.txt	Sophie	leva
fr001_bg.txt	le paquet	parvienne
fr001_bg.txt	je	rentre
fr001_bg.txt	Je	reviens
fr001_bg.txt	nous	rangeons
fr001_bg.txt	ce n’	ça
fr001_bg.txt	elle	précipita
fr001_bg.txt	on	haussé
fr001_bg.txt	Sophie	revint
fr001_bg.txt	-ce	est
fr001_bg.txt	Je	posai
fr001_bg.txt	nous	travaillé
fr001_bg.txt	Vous	cherchez
fr001_bg.txt	Vous	trouverez
fr001_bg.txt	Vous	pouvez
fr001_bg.txt	qui	convient
fr001_bg.txt	Je	donnerai
fr001_bg.txt	Elle	fera
fr001_bg.txt	nous	pourrons
fr001_bg.txt	Je	dois
fr001_bg.txt	C’	heure
fr001_bg.txt	Je	fis
fr001_bg.txt	Tes parents	divorcés
fr001_bg.txt	j’	bébé
fr001_bg.txt	Elle	avait
fr001_bg.txt	Sophie	eut
fr001_bg.txt	Je	souviens
fr001_bg.txt	Il	aime
fr001_bg.txt	Il	pense
fr001_bg.txt	que maman	crie
fr001_bg.txt	-elle	fait
fr001_bg.txt	Elle	sait
fr001_bg.txt	-il	dit
fr001_bg.txt	N’	gentil
fr001_bg.txt	-ce	gentil
fr001_bg.txt	Yvan	apporté
fr001_bg.txt	nous	dînions
fr001_bg.txt	nous	sortions
fr001_bg.txt	On	pourrait
fr001_bg.txt	il	possède
fr001_bg.txt	Qui	garde
fr001_bg.txt	Je	trouvais
fr001_bg.txt	ses enfants qui venaient chez lui juste pour le week-end	restent
fr001_bg.txt	Yvan	devait
fr001_bg.txt	il	sortait
fr001_bg.txt	J’	trouvé
fr001_bg.txt	Elle	gardé
fr001_bg.txt	je	travaillais
fr001_bg.txt	ils	l’
fr001_bg.txt	Je	fis
fr001_bg.txt	il	dit
fr001_bg.txt	Stéphane	gardé
fr001_bg.txt	qui	concerne
fr001_bg.txt	Je	parie
fr001_bg.txt	ce	sales
fr001_bg.txt	“	a
fr001_bg.txt	Je	pensais
fr001_bg.txt	ce soir ça	dit
fr001_bg.txt	chacun	servit
fr001_bg.txt	Je	mourais
fr001_bg.txt	je	tenais
fr001_bg.txt	il	restait
fr001_bg.txt	je	fis
fr001_bg.txt	Je	mis
fr001_bg.txt	Yvan	dit
fr001_bg.txt	ça	va
fr001_bg.txt	je	snobe
fr001_bg.txt	Yvan	snobe
fr001_bg.txt	Yvan	mit
fr001_bg.txt	C’	formidable
fr001_bg.txt	“Maman	va
fr001_bg.txt	Yvan	dit
fr001_bg.txt	Je	n’
fr001_bg.txt	Je	crois
fr001_bg.txt	si” dis-je désinvolte “	savez
fr001_bg.txt	vous	savez
fr001_bg.txt	vous	n’
fr001_bg.txt	Je	lançai
fr001_bg.txt	la fumée	allait
fr001_bg.txt	elle	dit
fr001_bg.txt	je	vais
fr001_bg.txt	ça	m’
fr001_bg.txt	Je	continuai
fr001_bg.txt	Vous	courant
fr001_bg.txt	Elle	leva
fr001_bg.txt	elle	faillit
fr001_bg.txt	dis-je	poliment
fr001_bg.txt	je	n’
fr001_bg.txt	Je	exige
fr001_bg.txt	Je	quittai
fr001_bg.txt	je	mis
fr001_bg.txt	vous	soyez
fr001_bg.txt	je	courus
fr001_bg.txt	Yvan	père
fr001_bg.txt	Coralie Arnaud et leur mère	vivent
fr001_bg.txt	il	doit
fr001_bg.txt	je	supporte
fr001_bg.txt	Yvan	mette
fr001_bg.txt	Il	n’
fr001_bg.txt	je	mis
fr001_bg.txt	Je	vois
fr001_bg.txt	je	n’
fr001_bg.txt	Je	aime
fr001_bg.txt	je	trouvai
fr001_bg.txt	je	précipitai
fr001_bg.txt	Je	découvris
fr001_bg.txt	Je	assis
fr001_bg.txt	Elle	disait
fr001_bg.txt	Nous	aurions
fr001_bg.txt	on	dit
fr001_bg.txt	le prix des annonces	ligne
fr001_bg.txt	Notre petite annonce	chère
fr001_bg.txt	cette pub	terriblement
fr001_bg.txt	Ça	faisait
fr001_bg.txt	Julie arrivait	courant
fr001_bg.txt	Notre annonce	est
fr001_bg.txt	Fais	voir
fr001_bg.txt	nous	pouvions
fr001_bg.txt	on	aurait
fr001_bg.txt	-elle	dit
fr001_bg.txt	Je	sais
fr001_bg.txt	J'	aurais
fr001_bg.txt	Je	ramassai
fr001_bg.txt	Maman	refait
fr001_bg.txt	C'	ce
fr001_bg.txt	qui	reste
fr001_bg.txt	J'	ai
fr001_bg.txt	On	partit
fr001_bg.txt	on	déposé
fr001_bg.txt	Elles	firent
fr001_bg.txt	je	suppose
fr001_bg.txt	on	peut
fr001_bg.txt	les prospectus	demandent
fr001_bg.txt	nous	étions
fr001_bg.txt	on	pouvait
fr001_bg.txt	je	trouvai
fr001_bg.txt	Le téléphone	va
fr001_bg.txt	dis-je	guise
fr001_bg.txt	Je	sais
fr001_bg.txt	je	excitée
fr001_bg.txt	je	étais
fr001_bg.txt	Je	courus
fr001_bg.txt	qui	va
fr001_bg.txt	Ça	devrait
fr001_bg.txt	Nous	aurons
fr001_bg.txt	Nous	aurons
fr001_bg.txt	On	frappa
fr001_bg.txt	On	échangé
fr001_bg.txt	-elle	dit
fr001_bg.txt	J’	regardé
fr001_bg.txt	je	demande
fr001_bg.txt	vous	n’
fr001_bg.txt	Je	fis
fr001_bg.txt	sitters	écrit
fr001_bg.txt	Julie n’	oublié
fr001_bg.txt	Je	mis
fr001_bg.txt	“	sûre
fr001_bg.txt	je	sûre
fr001_bg.txt	vous	commis
fr001_bg.txt	sitters	fait
fr001_bg.txt	je	sais
fr001_bg.txt	La voix de Sophie	amical
fr001_bg.txt	Je	fermai
fr001_bg.txt	Mélanie	arriva
fr001_bg.txt	nous	disions
fr001_bg.txt	Julie	leva
fr001_bg.txt	nous	fit
fr001_bg.txt	Sophie	refusa
fr001_bg.txt	je	mis
fr001_bg.txt	le téléphone	sonna
fr001_bg.txt	Je	mis
fr001_bg.txt	J’	vais
fr001_bg.txt	Elle	décrocha
fr001_bg.txt	elle	fit
fr001_bg.txt	“Valérie c’	mère
fr001_bg.txt	je	crachai
fr001_bg.txt	M’	man
fr001_bg.txt	Ce	heures
fr001_bg.txt	Je	calmai
fr001_bg.txt	S’	plaît
fr001_bg.txt	Je	mis
fr001_bg.txt	“Maman	a
fr001_bg.txt	Notre agenda	”
